NA	sentiment	tweet
2.54391E+17	neutral	Coastal Coffee will be at the Thanksgiving farmers market in Grand Bend tomorrow morning.
2.78319E+17	neutral	I just bought: 'Danny Elfman &amp; Tim Burton 25th Anniversary Music Box' by Tim Burton via @amazon http://t.co/DqqgYCEL
2.46652E+17	neutral	'Clifford the Big Red Dog Live!' is headed to the AT&amp;T Performing Arts Center's Winspear Opera House in November.... http://t.co/DkZaSH7L
2.58659E+17	neutral	"Stone Brewing's Pasadena store officially opens tomorrow, right by the Del Mar Gold Line Station (via @LAist) http://t.co/xFOwu95z"
2.01382E+17	positive	@starrj101 @brendamlc @maireadetoile Hellaw Jan - Should I wish you Happy Nurses Day??
2.73781E+17	neutral	@beckydavis32 Merry Mart Sun is at the Creative Alliance!
2.23122E+17	positive	Tomorrow is the only pool part at night to b at with @dimitirivegas AND @likemike. Splash Dance @SurrenderVegas
2.17803E+17	positive	What happens when you pitch a perfect game? You get your own day. June 13th is now Matt Cain Day in #SF! #PerfectCain Congrats Matt!
2.51112E+17	neutral	"Time for some Nekromantix, gotta get them all up ins my head for the gig next Saturday ^_^"
2.85573E+17	positive	#MyWishIn2013 To get tickets to see 1D @ the Maverik center in Utah on July 25th(:
2.10555E+17	positive	"If you are travelling to Phuket before 31st August, we have a great deal to stay at The Kee Resort &amp; Spa, email us at honeymoon@cdqa.com"
2.6734E+17	positive	"I wrote my ESPY Awards speech in 12th grade, I still plan on using this in the future..."
2.17804E+17	positive	June 13 is now officially Matt Cain Day every year in San Francisco. I'm just hoping to someday have a wing place name a sauce after me
2.52315E+17	positive	Enjoyed taking leigha on the train to the top of mount Snowdon sat
2.62959E+17	positive	Great interview by @Darryl_Sterdan with bassist Jeff Ament from RNDM: http://t.co/Ub7thhiG New album out tomorrow. @PearlJam
2.84432E+17	neutral	"Casual Friday: Weekend Events &amp; Outdoors Report: It's the final weekend to see Ballet West's """"The... http://t.co/iQ1HFikE #utpol"
2.40762E+17	positive	Thrilled to hear Jimmy McGovern has bought the rights to Alastair Campbell's 1st novel. Huge opp. to get message to millions @campbellclaret
2.59088E+17	positive	Got my t-shirt from the marching band's Danny Elfman show washed and ready to go for #SpiritDay tomorrow!
2.17272E+17	positive	"Chiara Atik's The Secret Catcher in 3G's Sips&amp;Scripts, tom @7pm @ The Gin Mill. New play, cold draft &amp; hot tots. C'mon, you know you wanna."
2.5963E+17	positive	"@palsishere Will go near Interlaken, don't be surprised if my pics tomorrow look familiar to you:-) Region's super popular in Bollywood:-)"
2.48985E+17	negative	"For the 3rd year in a row,I total spaced and missed International Talk Like a Pirate Day...Argh"
2.72197E+17	neutral	Got a spare ticket to Warners at the bay beer fest tomorrow. Let me know?
2.01241E+17	positive	"Finished for the week now and getting ready for Congress starting tomorrow! And, happy Nurses Day to all my fab colleagues :)"
2.76377E+17	negative	Omigod! If the world ends on December 21 I'm going to be so disappointed because my life sucks and I have school that day!
2.07905E+17	neutral	Check out me and the hubby at Phoenix Comicon this past Saturday: Medieval Batman &amp; Wonder Woman http://t.co/xkB3IQoB
2.51953E+17	positive	"AVAST, MATIES: International Talk Like a Pirate Day That's right, today's the day. The 10th anniversary no less. Tim... http://t.co/b4tQFkKj"
2.80849E+17	positive	I want to see Ben Sollee wednesday.
1.98746E+17	negative	@SITE_V why would I steal Mejibray and Kiryu stuff? I don't listen to them ~ but I may mess with the shipping so it will arrive late hahaha
2.1362E+17	positive	"#ngsgigpick just had a special moment, a duet between @hugoracemusic &amp; @leekofficial on the 1st night of Mr Hugo Race's Australian Tour."
2.37229E+17	positive	Sometime this afternoon @NeilAnthonyLive will give you a chance to see @doc_walker at The KEE to Bala this coming Saturday! Know your trivia
2.47736E+17	positive	it's Monday and it's a full week 3! Jonathan Kozol tonight on campus &amp; Club Fair on Wed #WeAreAllWinners@HCC
2.20001E+17	positive	"Check out the scene at Stylish Wave Extra on April 22! GUILD, ZUCK, vNEU, HERO, BORN, UNITE, MICRO HEAD4NS, Kra, Kiryu! http://t.co/nGCKLOV8"
2.40409E+17	neutral	@HWG91 I get back on Sunday. I was in Split for a couple of days but in Hvar at the minute then back to Split tomorrow
2.20578E+17	positive	"Happy 4th to everyone! A day of fun and excitement awaits at CCCR, plus Blaze of Glory - A Tribute to Bon Jovi... http://t.co/TYXzKgwR"
2.40948E+17	negative	Asif got to enrole at college tomorrow at like 9:( takin the piss
2.4823E+17	negative	Damn my best friend is not going to riot Fest this Saturday since she has a test that night :(
1.8916E+17	positive	@ActualBenMiller Wife & I made a day trip from Paris just to see The Ladykillers matinee last Wed. Absolutely loved the show!
2.67416E+17	positive	"Looking forward to seeing plenty of people out tomorrow, who are showing their respects at the Remembrance Service at Leeds Town Hall"
2.5245E+17	neutral	"@jane_ide Btw, am at The Ladykillers tomorrow. Are you going to that one?"
2.65342E+17	neutral	http://t.co/gQZcGTiV Mojo Stone plays this Wednesday night with Luke Reynolds and Ben Sollee... http://t.co/3mk16zxI
2.22389E+17	positive	"Don't miss Allison DeBona from Ballet West &amp; the CW's """"Breaking Pointe"""" teaching this Thursday at 1:30pm sign in early! http://t.co/Y96ACTl7"
2.27459E+17	neutral	"On this day kast year: the 2nd team beat Lechlade 2s by 8 wickets, Ayman Mohammed starring with 4 wickets and 49 not out."
2.3347E+17	neutral	Tee shirt Thursday! First person to tell us where (which town) the Art Park studio and @ http://t.co/fZsljHmz http://t.co/SiRHodkm
2.61669E+17	positive	@NicoleBurdasch dude!! Im going to a polish festival on sunday with my room mate :D
2.71212E+17	positive	"May 21 2012. The biggest day ever for Chelsea fans. One year later, May 21 2013, the biggest event on that day is the Chelsea Flower Show."
2.43428E+17	positive	"crazy, the list keep growing.... Sep 5th bdays @kevinsaunderson @djspooky John Cage, Werner Herzog, Jonathan Kozol and Freddie Mercury"
2.40505E+17	negative	"off to enrole at college tomorrow, i don't want to grow up aghh."
2.41213E+17	positive	@cathwalps I hope not! Not a cloud in the sky so far! Travelling to Split tomorrow then in Hvar next couple of days.. how're you getting on?
2.60494E+17	positive	Who wants tickets to Wednesday night's Dress Rehearsal of Aida at Winspear Opera House? Be one of the first 6 to... http://t.co/NoeWsjLu
2.78517E+17	neutral	any webcomic creators (besides the locals who I know will be there) plan on attending Phoenix Comicon in may?
2.3396E+17	positive	"@Josh_D95 wooooooop! We're in Bol, a little island it's peng! Going to hvar tomorrow for a night though cos its nutty there! How's brella?"
2.62278E+17	positive	"@JemsDreams Yep had a fair few lol, good job didn't hurt myself there, although worth it for him, gives me something to watch on Sat nights"
2.78014E+17	negative	I know I'm gonna be fucked because I have a long day tomorrow and I'm not sleeping yet... I need a nice lullaby- Blaze of Glory? LMAO
2.11488E+17	positive	Heading to the last Saturday of Star Wars Weekends for some intergalactic fun. #SWW2012
2.48728E+17	neutral	Any recommendations for a courier to take a data secure box 8kg from Haltwhistle to London. Preferably same day delivery next Mon or Tues.
2.73845E+17	positive	All are invited to the Remembrance Service this Sunday at 4 p.m. in The Chapel. This is a beautiful way to pay... http://t.co/qlKtPaEL
2.3042E+17	positive	"All Nurses SPECIALY @itsher91 &amp; @salbiahhh """"Happy Nurses Day. Even if it may be a tough and tiring work for you. Never doubt your job."""" :))"
2.43779E+17	positive	Plus side JiuJitsu practice was fantastic today. Also there's a chance I'll attend the Judo competition class tomorrow. #CoolBeans
2.01197E+17	neutral	Just watched some of the video i took from the Public Enemy's 25th Anniversay Australian Tour last night at the... http://t.co/PSo6MVzu
2.51311E+17	positive	"Goodbye Herbet Lom - The Ladykillers, Spartacus, and A Shot In The Dark, that would make a great Saturday afternoon triple bill"
2.68124E+17	neutral	"@MancowMuller Joseph Arthur tomorrow at Lincoln Hall with RNDM, a new project feat. Jeff Ament from Pearl Jam. http://t.co/3brvGIIr"
2.56359E+17	neutral	@Puteri_SyaV tomorrow practice what time? cuz i hv to go to mysa's hse to make thhe notebooks...
2.43483E+17	positive	"Just caught up on Tuesday nights Accused, @JohnBishop100 was quality in the last two. All 4 have been quality Jimmy McGovern = great writer"
2.36906E+17	positive	The Lucky Penny's production of THRESHOLD was fantastic - and the last show tomorrow still has tickets left!
2.65602E+17	positive	@VioletOfGotham -nods- Tomorrow will be a better day for Gotham. Our friend is the new Batman.
2.17803E+17	positive	@smashleychavez 9k day! They just honored Matt Cain. Gave him the key the city and made every June 13th from here forward Matt Cain day!
2.39367E+17	neutral	"Tomorrow is the last day to register for Youth Soccer, Youth Volleyball and Tiny Tot Soccer! - http://t.co/xMQloJ8J"
2.29242E+17	positive	"Aiya I tell u all what KKS will say ok, dont worry. Danee will be joining early, and what is with hwa is a troll for our 3rd anniversary :)"
2.74479E+17	positive	PLL Halloween episode with @cheskabuban + Mcdo = Fun friday night!!!!
2.44212E+17	positive	"Beach trip is winding down. Good day of sun, Jiujitsu, and surplus shopping."
2.09369E+17	positive	Mark You calendar for June 16th catch me performing at the First Annual Earth Festival! Be there! http://t.co/3GlXTZ19
2.68404E+17	neutral	Huzzah and hurrah - we are doing a live webchat with Antonio Carluccio on Nov 27. Get your questions in now http://t.co/QB8HGRpb
2.49827E+17	positive	I'm going up Mount Snowdon in Wales next Saturday. Got some proper walking shoes now. Just hope it doesn't rain/snow!
2.25519E+17	positive	Soundset was a war between human beings and the sun but i think we won tho
2.72088E+17	positive	Share if you think the only thing better than Thanksgiving leftovers is an incredible Black Friday deal on your... http://t.co/1WxpQYCK
2.2395E+17	neutral	We're talking #BreakingPointe this Tuesday 6 PM PST with Ballet West dance Allison DeBonna. Join the tweet chat right here! #dance #ballet
2.29441E+17	negative	Just realized I'm friends with Miss Teen USA 4th runner up and wondering why I don't try harder to talk to her.
2.00967E+17	positive	Nurses Day is May 12. Can you guess why? Hint: famous nurse's bday. http://t.co/rBHHPxDy
2.42328E+17	positive	Yay going to see Blackpool Illuminations on Tuesday with Oli :D
2.61351E+17	negative	"So you want me to re-watch PLL Halloween eps when the sun goes down, mom? You must be kidding me. I'll scream """"NO!"""" even loud."
2.08664E+17	positive	Great sets as well by @lambofgodband and @MfnH. We do it all again Sunday at Rock Im Park. @MarkDuaneMorton @TheGeneralMH
2.46521E+17	positive	Rainy Friday night in perfect for losing myself in the beauty of the Chelsea Flower Show on @LifeStyleTweets
2.78922E+17	positive	@JaimiBartlett04 Gina's my 4th? :) I went on Nov 19th and OMIGOD fell in love with her portrayal in 1 show!! I couldnt really get used to...
2.57223E+17	neutral	Participate in the new @maiteoficial contest. Winner gets a special gift from Maite. Deadline is November 15 http://t.co/vidER6jg
2.24818E+17	neutral	"An update from @GemmaKersey, an athlete sponsored by Birkett Long who attended the London Grand Prix on Saturday http://t.co/P96yy8ck"
2.73447E+17	negative	Is it sad that if I didn't have Pom on Thursday I would go and see Catelynn and Tyler from teen mom speak?
2.57596E+17	positive	"JUDAS KISS on Friday, horse riding in Hype Park and shopping yesterday, BBC Tour and Westfields and dinner with friends today. Good weekend."
2.79239E+17	positive	"Don't miss the Tron Reunion with Cindy Morgan, @CindyMorganInfo and Bruce Boxleitner, @boxleitnerbruce at Phoenix Comicon in May! #phxcc ~SM"
2.47793E+17	positive	"Well done to all the competitors of Ironman Wales. It's the taking part that counts!! A special congrats to my hubby, your 10th Ironman xxx"
2.78574E+17	neutral	All the Stone Brewing verticals will be featured on tap tomorrow at @alewifenyc
2.63011E+17	positive	"Just to let you know, Antonio Carluccio might mention us on The Great British Food Revival, BBC2 at 7pm tomorrow."
2.76534E+17	neutral	Does anyone in my Challenge &amp; Change class have the Baby Boom sheet for the test tomorrow?
2.70579E+17	positive	"@Clemmo316 hello MAITE good to hear from you sa. No worries sa, already spoken to JJ. Good man, carnage Sunday sa"
2.21694E+17	neutral	"Genuine history in British sport. Forget Murray tomorrow, one British rider wins a mountain finish, another takes the Maillot Jaune."
2.28668E+17	neutral	Watchin the Espy Awards re-run since I missed over 1/2 the 1st airing.. I know Brittany Griner go so much pussy tht nite after she won lmao
2.78968E+17	neutral	@Antonio_Sharif @sian_cornell @saundersollie I'm starting the 30 marker in a min then I'm done ill do warners tomorrow she's long
2.06619E+17	positive	Omfg... Phoenix Comicon was A-MAZ-ING! Absolutely the best con ever. Might go back tomorrow for Iron Fur suit...we'll see.
2.55554E+17	positive	"Aww Yiss, @caitypai @AnalieseJ and I are going to look at pretty tattooed boys at Nekromantix tomorrow!"
2.38051E+17	positive	@GabyLittle95 very good idea! i have to go college next wednesday to enrole! how was you're holiday!? :)
2.24189E+17	neutral	#YouKnowYoureFromSanDiego if you still call the San Diego County Fair the Del Mar Fair (x
2.33581E+17	positive	@gregallerston miss ya to buddy &lt;3 what you saying Monday night ? Down for The Kee wtb #HollaAtMe
2.36177E+17	neutral	"On Sunday, hours after the Summer Olympics officially came to a close in London, NBC aired their pre-ceremony mo... http://t.co/x2Ub89Ce"
2.51539E+17	positive	"The Hub channel is it is f'ing awesome! Thurs night lineup from 12 am on: Transformers, GI Joe, New Batman, Alf! I dont want to sleep!"
